acc,accuracy,auto_log,average_response_time,avg_rt,background,canvas_backend,compensation,coordinates,correct,correct__mouse_response,correct_response,count_Pocetak_vezbe,count__mouse_response,count_exp_logger,count_exp_loop,count_experiment,count_ft_exp,count_kraj_eksperimenta,count_meta_exp,count_pocetak_eksperimenta,count_prazan_ekran_exp,count_vezba_loop,count_vezba_sequence,cursor_x,cursor_y,description,font_bold,font_family,font_italic,font_size,foreground,height,ignore_missing,keyboard_backend,leksikalnost,mouse_backend,oblik,rec,red1,repeat_cycle,response,response_Pocetak_vezbe,response__mouse_response,response_time,response_time_Pocetak_vezbe,response_time__mouse_response,sampler_backend,start,subject_nr,subject_parity,synth_backend,time_Pocetak_vezbe,time__mouse_response,time_ft_exp,time_meta_exp,time_prazan_ekran_exp,title,transparent_variables,trial_number,use_quotes,width
95.9390862944,95.9390862944,yes,662,662,black,xpyriment,0,relative,1,1,1,0,196,196,0,0,196,0,196,0,196,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OG,NEŽNOG,51,0,1,space,1,458,179652,458,legacy,experiment,3,odd,legacy,2068,664187,663184,664187,662680,PRIDEVI_C,no,51,no,1024
95.9595959596,95.9595959596,yes,662,662,black,xpyriment,0,relative,1,1,1,0,197,197,0,0,197,0,197,0,197,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OJ,NEVINOJ,50,0,1,space,1,752,179652,752,legacy,experiment,3,odd,legacy,2068,666429,665426,666429,664922,PRIDEVI_C,no,50,no,1024
95.9798994975,95.9798994975,yes,662,662,black,xpyriment,0,relative,1,1,3,0,198,198,0,0,198,0,198,0,198,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OG,MILATOG,131,0,3,space,3,514,179652,514,legacy,experiment,3,odd,legacy,2068,668939,667936,668939,667432,PRIDEVI_C,no,131,no,1024
96,96,yes,661,661,black,xpyriment,0,relative,1,1,1,0,199,199,0,0,199,0,199,0,199,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OJ,ŽIVOTNOJ,104,0,1,space,1,562,179652,562,legacy,experiment,3,odd,legacy,2068,671235,670232,671235,669729,PRIDEVI_C,no,104,no,1024
96.0199004975,96.0199004975,yes,660,660,black,xpyriment,0,relative,1,1,1,0,200,200,0,0,200,0,200,0,200,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OM,VAŽNOM,97,0,1,space,1,501,179652,501,legacy,experiment,3,odd,legacy,2068,673577,672574,673577,672070,PRIDEVI_C,no,97,no,1024
96.0396039604,96.0396039604,yes,661,661,black,xpyriment,0,relative,1,1,3,0,201,201,0,0,201,0,201,0,201,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,BLUGAVOJ,193,0,3,space,3,811,179652,811,legacy,experiment,3,odd,legacy,2068,675834,674831,675834,674328,PRIDEVI_C,no,193,no,1024
96.0591133005,96.0591133005,yes,660,660,black,xpyriment,0,relative,1,1,3,0,202,202,0,0,202,0,202,0,202,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OG,VETANOG,124,0,3,space,3,537,179652,537,legacy,experiment,3,odd,legacy,2068,678404,677401,678404,676898,PRIDEVI_C,no,124,no,1024
96.0784313725,96.0784313725,yes,662,662,black,xpyriment,0,relative,1,1,3,0,203,203,0,0,203,0,203,0,203,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OM,MORNOM,151,0,3,space,3,930,179652,930,legacy,experiment,3,odd,legacy,2068,680707,679704,680707,679201,PRIDEVI_C,no,151,no,1024
96.0975609756,96.0975609756,yes,662,662,black,xpyriment,0,relative,1,1,1,0,204,204,0,0,204,0,204,0,204,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OG,PLEMENITOG,60,0,1,space,1,798,179652,798,legacy,experiment,3,odd,legacy,2068,683399,682394,683398,681891,PRIDEVI_C,no,60,no,1024
96.1165048544,96.1165048544,yes,662,662,black,xpyriment,0,relative,1,1,3,0,205,205,0,0,205,0,205,0,205,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OG,NOLENOG,112,0,3,space,3,507,179652,507,legacy,experiment,3,odd,legacy,2068,685954,684951,685954,684446,PRIDEVI_C,no,112,no,1024
96.1352657005,96.1352657005,yes,661,661,black,xpyriment,0,relative,1,1,1,0,206,206,0,0,206,0,206,0,206,0,19,-392,732,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OJ,TANKOJ,92,0,1,space,1,594,179652,594,legacy,experiment,3,odd,legacy,2068,688219,687216,688219,686711,PRIDEVI_C,no,92,no,1024
96.1538461538,96.1538461538,yes,661,661,black,xpyriment,0,relative,1,1,1,0,207,207,0,0,207,0,207,0,207,0,19,-393,733,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OJ,LAŽNOJ,32,0,1,space,1,544,179652,544,legacy,experiment,3,odd,legacy,2068,690581,689577,690581,689074,PRIDEVI_C,no,32,no,1024
96.1722488038,96.1722488038,yes,661,661,black,xpyriment,0,relative,1,1,3,0,208,208,0,0,208,0,208,0,208,0,19,-392,737,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,NETERNOJ,194,0,3,space,3,698,179652,698,legacy,experiment,3,odd,legacy,2068,692891,691887,692891,691383,PRIDEVI_C,no,194,no,1024
96.1904761905,96.1904761905,yes,660,660,black,xpyriment,0,relative,1,1,3,0,209,209,0,0,209,0,209,0,209,0,19,-391,738,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OM,FELENOM,172,0,3,space,3,532,179652,532,legacy,experiment,3,odd,legacy,2068,695345,694342,695345,693839,PRIDEVI_C,no,172,no,1024
95.7345971564,95.7345971564,yes,660,660,black,xpyriment,0,relative,0,0,3,0,210,210,0,0,210,0,210,0,210,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,VOLENOJ,205,0,1,space,1,517,179652,517,legacy,experiment,3,odd,legacy,2068,697648,696645,697648,696141,PRIDEVI_C,no,205,no,1024
95.7547169811,95.7547169811,yes,659,659,black,xpyriment,0,relative,1,1,1,0,211,211,0,0,211,0,211,0,211,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OG,STAKLENOG,84,0,1,space,1,575,179652,575,legacy,experiment,3,odd,legacy,2068,699926,698923,699926,698419,PRIDEVI_C,no,84,no,1024
95.7746478873,95.7746478873,yes,659,659,black,xpyriment,0,relative,1,1,3,0,212,212,0,0,212,0,212,0,212,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,BLETANOJ,212,0,3,space,3,574,179652,574,legacy,experiment,3,odd,legacy,2068,702279,701276,702279,700772,PRIDEVI_C,no,212,no,1024
95.7943925234,95.7943925234,yes,658,658,black,xpyriment,0,relative,1,1,3,0,213,213,0,0,213,0,213,0,213,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OG,SILKIMOG,133,0,3,space,3,488,179652,488,legacy,experiment,3,odd,legacy,2068,704613,703610,704613,703106,PRIDEVI_C,no,133,no,1024
95.8139534884,95.8139534884,yes,657,657,black,xpyriment,0,relative,1,1,3,0,214,214,0,0,214,0,214,0,214,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,FLAKOJ,192,0,3,space,3,488,179652,488,legacy,experiment,3,odd,legacy,2068,706861,705858,706861,705354,PRIDEVI_C,no,192,no,1024
95.8333333333,95.8333333333,yes,657,657,black,xpyriment,0,relative,1,1,1,0,215,215,0,0,215,0,215,0,215,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OG,OGROMNOG,57,0,1,space,1,607,179652,607,legacy,experiment,3,odd,legacy,2068,709166,708163,709166,707660,PRIDEVI_C,no,57,no,1024
95.8525345622,95.8525345622,yes,657,657,black,xpyriment,0,relative,1,1,1,0,216,216,0,0,216,0,216,0,216,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OM,VRELOM,100,0,1,space,1,554,179652,554,legacy,experiment,3,odd,legacy,2068,711531,710528,711531,710025,PRIDEVI_C,no,100,no,1024
95.871559633,95.871559633,yes,656,656,black,xpyriment,0,relative,1,1,1,0,217,217,0,0,217,0,217,0,217,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OG,NOĆNOG,54,0,1,space,1,511,179652,511,legacy,experiment,3,odd,legacy,2068,713838,712835,713838,712332,PRIDEVI_C,no,54,no,1024
95.8904109589,95.8904109589,yes,656,656,black,xpyriment,0,relative,1,1,3,0,218,218,0,0,218,0,218,0,218,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OM,MORIVOM,148,0,3,space,3,746,179652,746,legacy,experiment,3,odd,legacy,2068,716107,715104,716107,714600,PRIDEVI_C,no,148,no,1024
95.9090909091,95.9090909091,yes,656,656,black,xpyriment,0,relative,1,1,1,0,219,219,0,0,219,0,219,0,219,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OJ,KONAČNOJ,26,0,1,space,1,576,179652,576,legacy,experiment,3,odd,legacy,2068,718621,717617,718621,717114,PRIDEVI_C,no,26,no,1024
95.92760181,95.92760181,yes,656,656,black,xpyriment,0,relative,1,1,1,0,220,220,0,0,220,0,220,0,220,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OG,BURNOG,6,0,1,space,1,728,179652,728,legacy,experiment,3,odd,legacy,2068,720957,719954,720957,719450,PRIDEVI_C,no,6,no,1024
95.9459459459,95.9459459459,yes,656,656,black,xpyriment,0,relative,1,1,3,0,221,221,0,0,221,0,221,0,221,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,BLANOJ,202,0,3,space,3,498,179652,498,legacy,experiment,3,odd,legacy,2068,723515,722511,723515,722007,PRIDEVI_C,no,202,no,1024
95.9641255605,95.9641255605,yes,656,656,black,xpyriment,0,relative,1,1,3,0,222,222,0,0,222,0,222,0,222,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OG,TENOKOG,140,0,3,space,3,696,179652,696,legacy,experiment,3,odd,legacy,2068,725773,724769,725773,724266,PRIDEVI_C,no,140,no,1024
95.9821428571,95.9821428571,yes,657,657,black,xpyriment,0,relative,1,1,1,0,223,223,0,0,223,0,223,0,223,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OM,LAKOM,31,0,1,space,1,1000,179652,1000,legacy,experiment,3,odd,legacy,2068,728229,727226,728229,726722,PRIDEVI_C,no,31,no,1024
96,96,yes,657,657,black,xpyriment,0,relative,1,1,1,0,224,224,0,0,224,0,224,0,224,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OJ,MALENOJ,35,0,1,space,1,570,179652,570,legacy,experiment,3,odd,legacy,2068,730987,729984,730987,729480,PRIDEVI_C,no,35,no,1024
96.017699115,96.017699115,yes,657,657,black,xpyriment,0,relative,1,1,1,0,225,225,0,0,225,0,225,0,225,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OJ,MIRISNOJ,38,0,1,space,1,682,179652,682,legacy,experiment,3,odd,legacy,2068,733315,732312,733315,731810,PRIDEVI_C,no,38,no,1024
96.0352422907,96.0352422907,yes,656,656,black,xpyriment,0,relative,1,1,3,0,226,226,0,0,226,0,226,0,226,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OM,SUČENOM,169,0,3,space,3,464,179652,464,legacy,experiment,3,odd,legacy,2068,735757,734755,735757,734252,PRIDEVI_C,no,169,no,1024
96.0526315789,96.0526315789,yes,656,656,black,xpyriment,0,relative,1,1,3,0,227,227,0,0,227,0,227,0,227,0,19,-386,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OG,ZORAVOG,119,0,3,space,3,612,179652,612,legacy,experiment,3,odd,legacy,2068,737985,736981,737985,736477,PRIDEVI_C,no,119,no,1024
95.6331877729,95.6331877729,yes,655,655,black,xpyriment,0,relative,0,0,1,0,228,228,0,0,228,0,228,0,228,0,19,-379,742,Logs experimental data,no,mono,no,40,grey,768,no,legacy,rec,xpyriment,OM,ATOMSKOM,1,0,3,space,3,492,179652,492,legacy,experiment,3,odd,legacy,2068,740353,739350,740353,738847,PRIDEVI_C,no,1,no,1024
95.652173913,95.652173913,yes,655,655,black,xpyriment,0,relative,1,1,3,0,229,229,0,0,229,0,229,0,229,0,19,-446,753,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,TIROKOJ,201,0,3,space,3,727,179652,727,legacy,experiment,3,odd,legacy,2068,742614,741610,742613,741106,PRIDEVI_C,no,201,no,1024
95.670995671,95.670995671,yes,655,655,black,xpyriment,0,relative,1,1,3,0,230,230,0,0,230,0,230,0,230,0,19,-433,757,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OJ,OTKENOJ,196,0,3,space,3,617,179652,617,legacy,experiment,3,odd,legacy,2068,745100,744096,745100,743592,PRIDEVI_C,no,196,no,1024
95.6896551724,95.6896551724,yes,655,655,black,xpyriment,0,relative,1,1,3,0,231,231,0,0,231,0,231,0,231,0,19,-429,758,Logs experimental data,no,mono,no,40,grey,768,no,legacy,pseudorec,xpyriment,OG,GILANOG,121,0,3,space,3,476,179652,476,legacy,experiment,3,odd,legacy,2068,747497,746494,747497,745991,PRIDEVI_C,no,121,no,1024
